20181105 001200;0.942240;0.942250;0.942200;0.942210;0
20181105 001300;0.942210;0.942220;0.942120;0.942120;0
20181105 001400;0.942100;0.942170;0.942040;0.942060;0
20181105 001500;0.942060;0.942130;0.942060;0.942120;0
20181105 001600;0.942110;0.942230;0.942090;0.942230;0
20181105 001700;0.942240;0.942360;0.942180;0.942310;0
20181105 001800;0.942320;0.942430;0.942250;0.942430;0
20181105 001900;0.942420;0.942420;0.942290;0.942420;0
20181105 002000;0.942430;0.942430;0.942330;0.942380;0
20181105 002100;0.942390;0.942610;0.942390;0.942610;0
20181105 002200;0.942600;0.942650;0.942580;0.942600;0
20181105 002300;0.942620;0.942670;0.942570;0.942670;0
20181105 002400;0.942660;0.942710;0.942640;0.942680;0
20181105 002500;0.942690;0.942770;0.942680;0.942740;0
20181105 002600;0.942750;0.942810;0.942670;0.942710;0
20181105 002700;0.942690;0.942770;0.942690;0.942760;0
20181105 002800;0.942750;0.942780;0.942720;0.942760;0
20181105 002900;0.942750;0.942870;0.942740;0.942810;0
20181105 003000;0.942820;0.942920;0.942750;0.942890;0
20181105 003100;0.942880;0.942950;0.942780;0.942930;0
20181105 003200;0.942920;0.942960;0.942850;0.942850;0
20181105 003300;0.942850;0.942870;0.942750;0.942820;0
20181105 003400;0.942800;0.942820;0.942620;0.942660;0
20181105 003500;0.942630;0.942640;0.942490;0.942520;0
20181105 003600;0.942520;0.942550;0.942470;0.942470;0
20181105 003700;0.942480;0.942560;0.942450;0.942550;0
20181105 003800;0.942530;0.942550;0.942430;0.942450;0
20181105 003900;0.942440;0.942540;0.942440;0.942520;0
20181105 004000;0.942530;0.942530;0.942370;0.942370;0
20181105 004100;0.942380;0.942470;0.942380;0.942430;0
20181105 004200;0.942430;0.942440;0.942410;0.942410;0
20181105 004300;0.942410;0.942420;0.942320;0.942320;0
20181105 004400;0.942330;0.942330;0.942230;0.942300;0
20181105 004500;0.942290;0.942330;0.942270;0.942270;0
20181105 004600;0.942280;0.942460;0.942230;0.942420;0
20181105 004700;0.942410;0.942430;0.942370;0.942410;0
20181105 004800;0.942410;0.942420;0.942360;0.942360;0
20181105 004900;0.942370;0.942370;0.942340;0.942340;0
20181105 005000;0.942340;0.942360;0.942330;0.942340;0
20181105 005100;0.942340;0.942350;0.942330;0.942350;0
20181105 005200;0.942340;0.942370;0.942310;0.942310;0
20181105 005300;0.942330;0.942380;0.942330;0.942370;0
20181105 005400;0.942370;0.942400;0.942340;0.942350;0
20181105 005500;0.942340;0.942450;0.942330;0.942430;0
20181105 005600;0.942420;0.942470;0.942400;0.942450;0
20181105 005700;0.942470;0.942480;0.942370;0.942370;0
20181105 005800;0.942350;0.942390;0.942250;0.942250;0
20181105 005900;0.942270;0.942400;0.942270;0.942360;0
20181105 010000;0.942380;0.942410;0.942350;0.942350;0
20181105 010100;0.942420;0.942460;0.942400;0.942400;0
20181105 010200;0.942410;0.942420;0.942390;0.942420;0
20181105 010300;0.942390;0.942520;0.942310;0.942520;0
20181105 010400;0.942510;0.942510;0.942470;0.942510;0
20181105 010500;0.942510;0.942580;0.942490;0.942560;0
20181105 010600;0.942550;0.942630;0.942550;0.942560;0
20181105 010700;0.942560;0.942690;0.942550;0.942670;0
20181105 010800;0.942660;0.942670;0.942590;0.942590;0
20181105 010900;0.942590;0.942710;0.942580;0.942590;0
20181105 011000;0.942610;0.942650;0.942580;0.942590;0
20181105 011100;0.942580;0.942610;0.942450;0.942480;0
20181105 011200;0.942470;0.942470;0.942360;0.942380;0
20181105 011300;0.942370;0.942440;0.942320;0.942390;0
20181105 011400;0.942390;0.942520;0.942390;0.942500;0
20181105 011500;0.942480;0.942490;0.942440;0.942480;0
20181105 011600;0.942470;0.942490;0.942430;0.942450;0
20181105 011700;0.942470;0.942630;0.942450;0.942620;0
20181105 011800;0.942630;0.942750;0.942620;0.942700;0
20181105 011900;0.942710;0.942760;0.942670;0.942690;0
20181105 012000;0.942690;0.942740;0.942640;0.942650;0
20181105 012100;0.942640;0.942860;0.942610;0.942800;0
20181105 012200;0.942800;0.942800;0.942670;0.942750;0
20181105 012300;0.942750;0.942760;0.942710;0.942730;0
20181105 012400;0.942730;0.942730;0.942600;0.942620;0
20181105 012500;0.942650;0.942700;0.942620;0.942690;0
20181105 012600;0.942700;0.942760;0.942690;0.942730;0
20181105 012700;0.942730;0.942750;0.942710;0.942750;0
20181105 012800;0.942730;0.942760;0.942700;0.942700;0
20181105 012900;0.942690;0.942700;0.942570;0.942590;0
20181105 013000;0.942590;0.942610;0.942460;0.942520;0
20181105 013100;0.942540;0.942600;0.942460;0.942520;0
20181105 013200;0.942510;0.942540;0.942460;0.942490;0
20181105 013300;0.942500;0.942510;0.942460;0.942480;0
20181105 013400;0.942480;0.942490;0.942460;0.942470;0
20181105 013500;0.942480;0.942510;0.942480;0.942500;0
20181105 013600;0.942510;0.942540;0.942480;0.942510;0
20181105 013700;0.942510;0.942550;0.942510;0.942530;0
20181105 013800;0.942520;0.942560;0.942500;0.942550;0
20181105 013900;0.942550;0.942640;0.942550;0.942640;0
20181105 014000;0.942620;0.942670;0.942490;0.942490;0
20181105 014100;0.942500;0.942580;0.942430;0.942570;0
20181105 014200;0.942560;0.942560;0.942530;0.942560;0
20181105 014300;0.942570;0.942570;0.942530;0.942550;0
20181105 014400;0.942550;0.942550;0.942470;0.942480;0
20181105 014500;0.942480;0.942530;0.942450;0.942460;0
20181105 014600;0.942470;0.942600;0.942470;0.942600;0
20181105 014700;0.942580;0.942620;0.942580;0.942600;0
20181105 014800;0.942590;0.942610;0.942540;0.942610;0
20181105 014900;0.942610;0.942720;0.942600;0.942640;0
20181105 015000;0.942620;0.942620;0.942560;0.942580;0
20181105 015100;0.942550;0.942550;0.942490;0.942490;0
20181105 015200;0.942490;0.942510;0.942460;0.942510;0
20181105 015300;0.942510;0.942530;0.942450;0.942460;0
20181105 015400;0.942450;0.942470;0.942360;0.942370;0
20181105 015500;0.942390;0.942490;0.942180;0.942200;0
20181105 015600;0.942200;0.942350;0.942190;0.942290;0
20181105 015700;0.942290;0.942340;0.942280;0.942340;0
20181105 015800;0.942330;0.942350;0.942280;0.942280;0
20181105 015900;0.942290;0.942330;0.942230;0.942270;0
20181105 020000;0.942280;0.942290;0.942250;0.942270;0
20181105 020100;0.942250;0.942590;0.942230;0.942540;0
20181105 020200;0.942580;0.942630;0.942510;0.942590;0
20181105 020300;0.942590;0.942680;0.942590;0.942650;0
20181105 020400;0.942650;0.942710;0.942610;0.942710;0
20181105 020500;0.942700;0.942770;0.942680;0.942740;0
20181105 020600;0.942760;0.942790;0.942690;0.942760;0
20181105 020700;0.942750;0.942900;0.942750;0.942820;0
20181105 020800;0.942830;0.942900;0.942800;0.942820;0
20181105 020900;0.942810;0.942850;0.942810;0.942840;0
20181105 021000;0.942830;0.942930;0.942820;0.942840;0
20181105 021100;0.942860;0.942860;0.942820;0.942850;0
20181105 021200;0.942830;0.942920;0.942770;0.942770;0
20181105 021300;0.942780;0.942980;0.942770;0.942950;0
20181105 021400;0.942940;0.942940;0.942830;0.942830;0
20181105 021500;0.942840;0.942910;0.942700;0.942700;0
20181105 021600;0.942680;0.942840;0.942620;0.942830;0
20181105 021700;0.942840;0.942890;0.942820;0.942830;0
20181105 021800;0.942840;0.942990;0.942840;0.942930;0
20181105 021900;0.942930;0.942970;0.942880;0.942910;0
20181105 022000;0.942920;0.942960;0.942880;0.942950;0
20181105 022100;0.942940;0.943000;0.942910;0.942990;0
20181105 022200;0.943010;0.943090;0.943000;0.943090;0
20181105 022300;0.943080;0.943350;0.943080;0.943140;0
20181105 022400;0.943140;0.943270;0.943140;0.943230;0
20181105 022500;0.943220;0.943230;0.943090;0.943120;0
20181105 022600;0.943130;0.943160;0.943060;0.943120;0
20181105 022700;0.943110;0.943160;0.943090;0.943110;0
20181105 022800;0.943110;0.943170;0.943070;0.943170;0
20181105 022900;0.943160;0.943160;0.943040;0.943080;0
20181105 023000;0.943090;0.943160;0.943040;0.943080;0
20181105 023100;0.943070;0.943090;0.943030;0.943080;0
20181105 023200;0.943070;0.943160;0.943040;0.943040;0
20181105 023300;0.943040;0.943070;0.943020;0.943050;0
20181105 023400;0.943050;0.943070;0.942920;0.942920;0
20181105 023500;0.942920;0.943010;0.942900;0.942970;0
20181105 023600;0.942970;0.943020;0.942890;0.943010;0
20181105 023700;0.942990;0.943040;0.942950;0.943020;0
20181105 023800;0.943020;0.943090;0.942960;0.943080;0
20181105 023900;0.943080;0.943160;0.943040;0.943150;0
20181105 024000;0.943150;0.943220;0.943110;0.943110;0
20181105 024100;0.943080;0.943150;0.943030;0.943090;0
20181105 024200;0.943090;0.943290;0.943070;0.943290;0
20181105 024300;0.943290;0.943320;0.943240;0.943310;0
20181105 024400;0.943300;0.943300;0.943110;0.943240;0
20181105 024500;0.943230;0.943300;0.943140;0.943300;0
20181105 024600;0.943300;0.943370;0.943290;0.943330;0
20181105 024700;0.943310;0.943410;0.943310;0.943370;0
20181105 024800;0.943380;0.943390;0.943300;0.943320;0
20181105 024900;0.943320;0.943320;0.943140;0.943150;0
20181105 025000;0.943130;0.943150;0.942940;0.942970;0
20181105 025100;0.942980;0.942980;0.942840;0.942890;0
20181105 025200;0.942870;0.942930;0.942790;0.942910;0
20181105 025300;0.942910;0.942980;0.942890;0.942950;0
20181105 025400;0.942940;0.942970;0.942790;0.942840;0
20181105 025500;0.942840;0.942870;0.942760;0.942830;0
20181105 025600;0.942820;0.942970;0.942820;0.942940;0
20181105 025700;0.942950;0.943030;0.942900;0.942940;0
20181105 025800;0.942950;0.942960;0.942820;0.942850;0
20181105 025900;0.942860;0.943110;0.942860;0.943100;0
20181105 030000;0.943080;0.943140;0.942970;0.943100;0
20181105 030100;0.943090;0.943200;0.943080;0.943190;0
20181105 030200;0.943200;0.943350;0.943190;0.943330;0
20181105 030300;0.943330;0.943390;0.943250;0.943360;0
20181105 030400;0.943340;0.943370;0.943210;0.943270;0
20181105 030500;0.943260;0.943380;0.943140;0.943280;0
20181105 030600;0.943260;0.943260;0.943090;0.943190;0
20181105 030700;0.943200;0.943230;0.943080;0.943210;0
20181105 030800;0.943200;0.943230;0.943150;0.943200;0
20181105 030900;0.943210;0.943230;0.943160;0.943180;0
20181105 031000;0.943170;0.943250;0.943110;0.943140;0
20181105 031100;0.943170;0.943450;0.943150;0.943430;0
20181105 031200;0.943410;0.943520;0.943280;0.943500;0
20181105 031300;0.943500;0.943530;0.943480;0.943480;0
20181105 031400;0.943480;0.943570;0.943440;0.943550;0
20181105 031500;0.943570;0.943640;0.943550;0.943640;0
20181105 031600;0.943610;0.943700;0.943580;0.943680;0
20181105 031700;0.943700;0.943840;0.943660;0.943810;0
20181105 031800;0.943750;0.943850;0.943590;0.943640;0
20181105 031900;0.943650;0.943970;0.943650;0.943960;0
20181105 032000;0.943960;0.943990;0.943830;0.943970;0
20181105 032100;0.943980;0.944010;0.943900;0.943900;0
20181105 032200;0.943910;0.944000;0.943880;0.943990;0
20181105 032300;0.943970;0.944210;0.943960;0.944140;0
20181105 032400;0.944130;0.944160;0.944070;0.944090;0
20181105 032500;0.944100;0.944160;0.944030;0.944100;0
20181105 032600;0.944100;0.944300;0.944100;0.944230;0
20181105 032700;0.944230;0.944230;0.944130;0.944150;0
20181105 032800;0.944150;0.944270;0.944080;0.944130;0
20181105 032900;0.944140;0.944210;0.944070;0.944090;0
20181105 033000;0.944100;0.944200;0.944080;0.944200;0
20181105 033100;0.944190;0.944220;0.944090;0.944140;0
20181105 033200;0.944130;0.944140;0.944070;0.944110;0
20181105 033300;0.944120;0.944130;0.944110;0.944120;0
20181105 033400;0.944090;0.944090;0.944000;0.944090;0
20181105 033500;0.944100;0.944220;0.944090;0.944220;0
20181105 033600;0.944210;0.944290;0.944210;0.944240;0
20181105 033700;0.944270;0.944370;0.944250;0.944330;0
20181105 033800;0.944280;0.944350;0.944180;0.944180;0
20181105 033900;0.944190;0.944240;0.944150;0.944200;0
20181105 034000;0.944200;0.944290;0.944200;0.944260;0
20181105 034100;0.944250;0.944300;0.944240;0.944240;0
20181105 034200;0.944220;0.944310;0.944200;0.944270;0
20181105 034300;0.944290;0.944290;0.944190;0.944190;0
20181105 034400;0.944190;0.944360;0.944190;0.944360;0
20181105 034500;0.944350;0.944410;0.944330;0.944350;0
20181105 034600;0.944360;0.944360;0.944230;0.944230;0
20181105 034700;0.944240;0.944270;0.944230;0.944230;0
20181105 034800;0.944220;0.944240;0.944120;0.944220;0
20181105 034900;0.944210;0.944220;0.944140;0.944150;0
20181105 035000;0.944140;0.944160;0.944090;0.944150;0
20181105 035100;0.944110;0.944120;0.943760;0.943780;0
20181105 035200;0.943780;0.943850;0.943770;0.943850;0
20181105 035300;0.943850;0.943850;0.943750;0.943790;0
20181105 035400;0.943800;0.943830;0.943590;0.943610;0
20181105 035500;0.943610;0.943770;0.943610;0.943690;0
20181105 035600;0.943680;0.943760;0.943640;0.943650;0
20181105 035700;0.943670;0.943760;0.943660;0.943660;0
20181105 035800;0.943660;0.943700;0.943600;0.943660;0
20181105 035900;0.943670;0.943700;0.943600;0.943670;0
20181105 040000;0.943680;0.943810;0.943670;0.943770;0
20181105 040100;0.943760;0.943790;0.943670;0.943700;0
20181105 040200;0.943710;0.943740;0.943590;0.943600;0
20181105 040300;0.943580;0.943610;0.943430;0.943520;0
20181105 040400;0.943510;0.943600;0.943460;0.943590;0
20181105 040500;0.943600;0.943600;0.943540;0.943550;0
20181105 040600;0.943560;0.943610;0.943560;0.943570;0
20181105 040700;0.943580;0.943650;0.943530;0.943640;0
20181105 040800;0.943620;0.943650;0.943540;0.943550;0
20181105 040900;0.943540;0.943640;0.943520;0.943620;0
20181105 041000;0.943630;0.943660;0.943580;0.943580;0
20181105 041100;0.943580;0.943670;0.943500;0.943550;0
20181105 041200;0.943550;0.943590;0.943490;0.943530;0
20181105 041300;0.943520;0.943640;0.943520;0.943620;0
20181105 041400;0.943610;0.943620;0.943480;0.943490;0
20181105 041500;0.943480;0.943630;0.943470;0.943570;0
20181105 041600;0.943560;0.943660;0.943560;0.943660;0
20181105 041700;0.943660;0.943810;0.943660;0.943720;0
20181105 041800;0.943760;0.943880;0.943690;0.943870;0
20181105 041900;0.943870;0.943900;0.943830;0.943860;0
20181105 042000;0.943870;0.943870;0.943750;0.943800;0
20181105 042100;0.943800;0.943820;0.943680;0.943700;0
20181105 042200;0.943700;0.943800;0.943690;0.943710;0
20181105 042300;0.943710;0.943730;0.943610;0.943610;0
20181105 042400;0.943600;0.943600;0.943440;0.943470;0
20181105 042500;0.943470;0.943500;0.943230;0.943240;0
20181105 042600;0.943270;0.943380;0.943230;0.943360;0
20181105 042700;0.943370;0.943380;0.943320;0.943330;0
20181105 042800;0.943330;0.943330;0.943240;0.943240;0
20181105 042900;0.943240;0.943300;0.943220;0.943230;0
20181105 043000;0.943250;0.943420;0.943230;0.943420;0
20181105 043100;0.943440;0.943510;0.943410;0.943410;0
20181105 043200;0.943410;0.943530;0.943400;0.943440;0
20181105 043300;0.943440;0.943570;0.943440;0.943520;0
20181105 043400;0.943520;0.943550;0.943460;0.943470;0
20181105 043500;0.943480;0.943680;0.943470;0.943670;0
20181105 043600;0.943680;0.943820;0.943660;0.943730;0
20181105 043700;0.943740;0.943750;0.943660;0.943740;0
20181105 043800;0.943780;0.943790;0.943610;0.943750;0
20181105 043900;0.943800;0.943810;0.943690;0.943730;0
20181105 044000;0.943730;0.943780;0.943650;0.943670;0
20181105 044100;0.943680;0.943700;0.943490;0.943500;0
20181105 044200;0.943510;0.943620;0.943450;0.943560;0
20181105 044300;0.943580;0.943610;0.943520;0.943520;0
20181105 044400;0.943530;0.943570;0.943500;0.943510;0
20181105 044500;0.943510;0.943520;0.943430;0.943450;0
20181105 044600;0.943460;0.943670;0.943410;0.943620;0
20181105 044700;0.943670;0.943670;0.943550;0.943560;0
20181105 044800;0.943580;0.943700;0.943580;0.943700;0
20181105 044900;0.943710;0.943800;0.943640;0.943640;0
20181105 045000;0.943650;0.943730;0.943580;0.943580;0
20181105 045100;0.943590;0.943690;0.943570;0.943640;0
20181105 045200;0.943680;0.943760;0.943650;0.943670;0
20181105 045300;0.943660;0.943750;0.943640;0.943750;0
20181105 045400;0.943740;0.943780;0.943600;0.943670;0
20181105 045500;0.943660;0.943670;0.943530;0.943530;0
20181105 045600;0.943520;0.943550;0.943420;0.943420;0
20181105 045700;0.943420;0.943480;0.943380;0.943470;0
20181105 045800;0.943460;0.943510;0.943410;0.943490;0
20181105 045900;0.943470;0.943480;0.943250;0.943330;0
20181105 050000;0.943340;0.943480;0.943260;0.943380;0
20181105 050100;0.943370;0.943700;0.943330;0.943700;0
20181105 050200;0.943690;0.943780;0.943630;0.943650;0
20181105 050300;0.943670;0.943740;0.943470;0.943480;0
20181105 050400;0.943470;0.943560;0.943470;0.943500;0
20181105 050500;0.943490;0.943530;0.943480;0.943490;0
20181105 050600;0.943550;0.943580;0.943520;0.943540;0
20181105 050700;0.943550;0.943700;0.943540;0.943670;0
20181105 050800;0.943630;0.943630;0.943380;0.943400;0
20181105 050900;0.943400;0.943410;0.943290;0.943350;0
20181105 051000;0.943350;0.943520;0.943350;0.943500;0
20181105 051100;0.943520;0.943580;0.943490;0.943580;0
20181105 051200;0.943570;0.943630;0.943460;0.943550;0
20181105 051300;0.943530;0.943530;0.943320;0.943350;0
20181105 051400;0.943360;0.943420;0.943290;0.943290;0
20181105 051500;0.943290;0.943480;0.943130;0.943390;0
20181105 051600;0.943370;0.943430;0.943350;0.943410;0
20181105 051700;0.943380;0.943430;0.943360;0.943430;0
20181105 051800;0.943420;0.943470;0.943420;0.943470;0
20181105 051900;0.943470;0.943510;0.943450;0.943470;0
20181105 052000;0.943470;0.943470;0.943190;0.943190;0
20181105 052100;0.943200;0.943220;0.943080;0.943090;0
20181105 052200;0.943100;0.943110;0.943000;0.943030;0
20181105 052300;0.943010;0.943020;0.942890;0.942960;0
20181105 052400;0.942960;0.943080;0.942960;0.943040;0
20181105 052500;0.943030;0.943060;0.942920;0.942940;0
20181105 052600;0.942950;0.942970;0.942930;0.942950;0
20181105 052700;0.942960;0.942990;0.942920;0.942970;0
20181105 052800;0.942960;0.943000;0.942960;0.943000;0
20181105 052900;0.942990;0.943040;0.942940;0.942990;0
20181105 053000;0.942980;0.942990;0.942870;0.942940;0
20181105 053100;0.942950;0.942960;0.942840;0.942840;0
20181105 053200;0.942860;0.942900;0.942850;0.942860;0
20181105 053300;0.942880;0.942910;0.942840;0.942850;0
20181105 053400;0.942860;0.942920;0.942860;0.942920;0
20181105 053500;0.942910;0.942940;0.942840;0.942860;0
20181105 053600;0.942840;0.942910;0.942840;0.942890;0
20181105 053700;0.942870;0.942910;0.942840;0.942890;0
20181105 053800;0.942890;0.943060;0.942890;0.943010;0
20181105 053900;0.943000;0.943050;0.942950;0.943030;0
20181105 054000;0.943010;0.943040;0.942980;0.943040;0
20181105 054100;0.943050;0.943230;0.943050;0.943140;0
20181105 054200;0.943160;0.943200;0.943090;0.943090;0
20181105 054300;0.943090;0.943110;0.943020;0.943070;0
20181105 054400;0.943050;0.943160;0.943030;0.943070;0
20181105 054500;0.943070;0.943120;0.943050;0.943050;0
20181105 054600;0.943030;0.943040;0.942950;0.942970;0
20181105 054700;0.942960;0.943010;0.942870;0.942870;0
20181105 054800;0.942860;0.942870;0.942780;0.942820;0
20181105 054900;0.942820;0.942820;0.942700;0.942740;0
20181105 055000;0.942720;0.942760;0.942680;0.942740;0
20181105 055100;0.942740;0.942770;0.942710;0.942740;0
20181105 055200;0.942740;0.942880;0.942730;0.942880;0
20181105 055300;0.942890;0.943030;0.942890;0.942940;0
20181105 055400;0.942940;0.942960;0.942900;0.942900;0
20181105 055500;0.942890;0.942990;0.942840;0.942990;0
20181105 055600;0.942980;0.943080;0.942930;0.942960;0
20181105 055700;0.942950;0.943070;0.942930;0.943040;0
20181105 055800;0.943040;0.943040;0.942880;0.942910;0
20181105 055900;0.942920;0.943050;0.942920;0.943010;0
20181105 060000;0.943020;0.943030;0.942930;0.942990;0
20181105 060100;0.942980;0.942980;0.942870;0.942910;0
20181105 060200;0.942920;0.942960;0.942900;0.942900;0
20181105 060300;0.942910;0.942920;0.942870;0.942870;0
20181105 060400;0.942860;0.942880;0.942730;0.942770;0
20181105 060500;0.942790;0.942790;0.942640;0.942700;0
20181105 060600;0.942700;0.942730;0.942640;0.942640;0
20181105 060700;0.942640;0.942780;0.942620;0.942770;0
20181105 060800;0.942760;0.942760;0.942730;0.942730;0
20181105 060900;0.942730;0.942750;0.942710;0.942710;0
20181105 061000;0.942720;0.942740;0.942710;0.942730;0
20181105 061100;0.942730;0.942770;0.942730;0.942740;0
20181105 061200;0.942720;0.942740;0.942700;0.942710;0
20181105 061300;0.942700;0.942700;0.942640;0.942670;0
20181105 061400;0.942660;0.942700;0.942580;0.942650;0
20181105 061500;0.942640;0.942720;0.942350;0.942450;0
20181105 061600;0.942450;0.942580;0.942430;0.942520;0
20181105 061700;0.942510;0.942520;0.942470;0.942500;0
20181105 061800;0.942500;0.942560;0.942490;0.942540;0
20181105 061900;0.942530;0.942580;0.942520;0.942560;0
20181105 062000;0.942570;0.942640;0.942560;0.942630;0
20181105 062100;0.942630;0.942710;0.942560;0.942700;0
20181105 062200;0.942690;0.942800;0.942620;0.942730;0
20181105 062300;0.942710;0.942760;0.942660;0.942710;0
20181105 062400;0.942700;0.942870;0.942700;0.942860;0
20181105 062500;0.942870;0.942930;0.942870;0.942870;0
20181105 062600;0.942870;0.942970;0.942830;0.942900;0
20181105 062700;0.942890;0.942990;0.942850;0.942910;0
20181105 062800;0.942920;0.943110;0.942920;0.943030;0
20181105 062900;0.943010;0.943090;0.943010;0.943030;0
20181105 063000;0.943010;0.943100;0.942960;0.943100;0
20181105 063100;0.943100;0.943100;0.943000;0.943020;0
20181105 063200;0.943020;0.943020;0.942930;0.942980;0
20181105 063300;0.942980;0.942990;0.942770;0.942960;0
20181105 063400;0.942980;0.943030;0.942870;0.942870;0
20181105 063500;0.942880;0.943060;0.942860;0.943030;0
20181105 063600;0.943030;0.943070;0.943000;0.943050;0
20181105 063700;0.943030;0.943070;0.942960;0.943060;0
20181105 063800;0.943070;0.943080;0.942700;0.942780;0
20181105 063900;0.942840;0.942900;0.942750;0.942880;0
20181105 064000;0.942880;0.942980;0.942600;0.942610;0
20181105 064100;0.942530;0.942720;0.942530;0.942700;0
20181105 064200;0.942710;0.942720;0.942630;0.942700;0
20181105 064300;0.942710;0.942750;0.942700;0.942730;0
20181105 064400;0.942740;0.942840;0.942730;0.942800;0
20181105 064500;0.942790;0.942840;0.942730;0.942840;0
20181105 064600;0.942830;0.942880;0.942730;0.942780;0
20181105 064700;0.942780;0.942790;0.942670;0.942710;0
20181105 064800;0.942710;0.942760;0.942490;0.942520;0
20181105 064900;0.942530;0.942600;0.942490;0.942490;0
20181105 065000;0.942500;0.942520;0.942330;0.942390;0
20181105 065100;0.942400;0.942400;0.942260;0.942350;0
20181105 065200;0.942340;0.942370;0.942260;0.942360;0
20181105 065300;0.942360;0.942360;0.942290;0.942310;0
20181105 065400;0.942300;0.942300;0.942190;0.942220;0
20181105 065500;0.942220;0.942360;0.942210;0.942300;0
20181105 065600;0.942280;0.942320;0.942220;0.942220;0
20181105 065700;0.942210;0.942230;0.942160;0.942180;0
20181105 065800;0.942190;0.942260;0.942140;0.942220;0
20181105 065900;0.942230;0.942290;0.942170;0.942170;0
20181105 070000;0.942220;0.942290;0.942120;0.942150;0
20181105 070100;0.942150;0.942150;0.941950;0.942070;0
20181105 070200;0.942060;0.942060;0.941830;0.941870;0
20181105 070300;0.941850;0.942010;0.941820;0.941920;0
20181105 070400;0.941910;0.941930;0.941800;0.941800;0
20181105 070500;0.941800;0.941890;0.941770;0.941850;0
20181105 070600;0.941830;0.941920;0.941830;0.941910;0
20181105 070700;0.941900;0.942010;0.941730;0.941770;0
20181105 070800;0.941770;0.941790;0.941720;0.941720;0
20181105 070900;0.941710;0.941780;0.941690;0.941760;0
20181105 071000;0.941760;0.941800;0.941620;0.941660;0
20181105 071100;0.941650;0.941670;0.941580;0.941660;0
20181105 071200;0.941650;0.941680;0.941640;0.941660;0
20181105 071300;0.941690;0.941690;0.941630;0.941660;0
20181105 071400;0.941640;0.941730;0.941640;0.941720;0
20181105 071500;0.941730;0.941830;0.941700;0.941830;0
20181105 071600;0.941880;0.941910;0.941780;0.941910;0
20181105 071700;0.941920;0.941970;0.941850;0.941870;0
20181105 071800;0.941900;0.941990;0.941830;0.941990;0
20181105 071900;0.941980;0.942020;0.941890;0.942020;0
20181105 072000;0.942010;0.942080;0.941990;0.942010;0
20181105 072100;0.942020;0.942030;0.941910;0.941910;0
20181105 072200;0.941900;0.942020;0.941870;0.941890;0
20181105 072300;0.941870;0.941880;0.941780;0.941880;0
20181105 072400;0.941860;0.941900;0.941860;0.941860;0
20181105 072500;0.941870;0.941930;0.941850;0.941900;0
20181105 072600;0.941910;0.941910;0.941850;0.941860;0
20181105 072700;0.941860;0.941970;0.941780;0.941910;0
20181105 072800;0.941900;0.941970;0.941870;0.941920;0
20181105 072900;0.941920;0.941920;0.941750;0.941750;0
20181105 073000;0.941730;0.941750;0.941620;0.941660;0
20181105 073100;0.941660;0.941750;0.941570;0.941730;0
20181105 073200;0.941730;0.941760;0.941670;0.941690;0
20181105 073300;0.941680;0.941700;0.941650;0.941650;0
20181105 073400;0.941670;0.941700;0.941580;0.941640;0
20181105 073500;0.941660;0.941780;0.941570;0.941780;0
20181105 073600;0.941770;0.941840;0.941730;0.941770;0
20181105 073700;0.941760;0.941900;0.941740;0.941900;0
20181105 073800;0.941900;0.941960;0.941900;0.941950;0
20181105 073900;0.941960;0.941960;0.941750;0.941750;0
20181105 074000;0.941750;0.941830;0.941720;0.941810;0
20181105 074100;0.941800;0.941830;0.941790;0.941820;0
20181105 074200;0.941810;0.941890;0.941790;0.941860;0
20181105 074300;0.941870;0.941870;0.941570;0.941580;0
20181105 074400;0.941580;0.941710;0.941580;0.941700;0
20181105 074500;0.941690;0.941720;0.941610;0.941650;0
20181105 074600;0.941650;0.941780;0.941650;0.941780;0
20181105 074700;0.941780;0.941990;0.941780;0.941990;0
20181105 074800;0.941970;0.942040;0.941930;0.941980;0
20181105 074900;0.941990;0.942040;0.941900;0.941940;0
20181105 075000;0.941920;0.941980;0.941810;0.941850;0
20181105 075100;0.941890;0.941890;0.941740;0.941740;0
20181105 075200;0.941730;0.941800;0.941710;0.941750;0
20181105 075300;0.941760;0.941810;0.941720;0.941770;0
20181105 075400;0.941750;0.941840;0.941670;0.941830;0
20181105 075500;0.941820;0.941980;0.941680;0.941680;0
20181105 075600;0.941690;0.941940;0.941680;0.941870;0
20181105 075700;0.941890;0.941930;0.941660;0.941660;0
20181105 075800;0.941670;0.941720;0.941550;0.941570;0
20181105 075900;0.941570;0.941650;0.941520;0.941610;0
20181105 080000;0.941580;0.941710;0.941570;0.941690;0
20181105 080100;0.941680;0.941720;0.941600;0.941630;0
20181105 080200;0.941630;0.941760;0.941630;0.941740;0
20181105 080300;0.941740;0.942070;0.941740;0.942070;0
20181105 080400;0.942040;0.942220;0.942020;0.942200;0
20181105 080500;0.942220;0.942220;0.942140;0.942160;0
20181105 080600;0.942160;0.942160;0.942080;0.942090;0
20181105 080700;0.942090;0.942170;0.942070;0.942150;0
20181105 080800;0.942150;0.942180;0.942110;0.942140;0
20181105 080900;0.942140;0.942180;0.942100;0.942100;0
20181105 081000;0.942100;0.942100;0.941810;0.942070;0
20181105 081100;0.942040;0.942070;0.941870;0.942070;0
20181105 081200;0.942070;0.942100;0.942000;0.942000;0
20181105 081300;0.942000;0.942020;0.941980;0.941980;0
